Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
CaE,balance,DBCE,DBCE,0,82,25.00499507,405.0038497,9.46E-06,0.000576441,FALSE,107.1708653,0.000578704
CaE,balance,DBCE,DBCE,0,83,25.00520921,405.0044369,8.75E-06,0.000578747,FALSE,107.9747524,0.000581571
CaE,balance,DBCE,DBCE,0,84,25.00521231,405.0044763,8.99E-06,0.000581529,FALSE,108.5322623,0.000583783
CaE,balance,DBCE,DBCE,0,85,25.00787887,405.0077188,7.50E-05,0.000584633,FALSE,109.3431165,0.000585759
CaE,balance,DBCE,DBCE,0,86,25.00547645,405.0051519,9.46E-06,0.000584921,FALSE,109.9520257,0.000586608
CaE,balance,DBCE,DBCE,0,87,25.00564721,405.0048952,9.39E-06,0.000586608,FALSE,111.10078,0.000589976
CaE,balance,DBCE,DBCE,0,88,25.00572617,405.0049618,9.39E-06,0.000589983,FALSE,111.9954147,0.000592223
CaE,balance,DBCE,DBCE,0,89,25.00582878,405.0050668,9.39E-06,0.000592204,FALSE,113.4146388,0.00059444
CaE,balance,DBCE,DBCE,0,90,25.00592642,405.0051514,9.39E-06,0.00059444,FALSE,114.8977458,0.000594999
CaE,balance,DBCE,DBCE,0,91,25.00605092,405.0053112,9.39E-06,0.000594998,FALSE,115.7574618,0.000597229
CaE,balance,DBCE,DBCE,0,92,25.0060619,405.0053141,9.12E-06,0.000597744,FALSE,116.8062012,0.000602193
CaE,balance,DBCE,DBCE,0,93,25.00620447,405.0054536,9.39E-06,0.000601705,FALSE,118.2493854,0.000604478
CaE,balance,DBCE,DBCE,0,94,25.00623082,405.0059078,8.96E-06,0.000606263,FALSE,119.0921607,0.000609035
CaE,balance,DBCE,DBCE,0,95,25.00077313,405.001413,6.22E-05,0.000791326,FALSE,120.8195887,0.000792982
CaE,balance,DBCE,DBCE,0,96,25.00647813,405.0057297,9.39E-06,0.000608998,FALSE,121.8817801,0.000611756
CaE,balance,DBCE,DBCE,0,97,25.00645405,405.0052948,9.39E-06,0.000611804,FALSE,122.6995947,0.000616203
CaE,balance,DBCE,DBCE,0,98,25.00657731,405.005824,9.39E-06,0.000616037,FALSE,123.9936655,0.000618777
