,Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
35,CaE,balance,MaxRew,constrained,0,35,25.00650837910405,418.4474065928501,0.0018984274103317,0.032636518124022,False,27.36199402809143,0.0006036807584029
36,CaE,balance,MaxRew,constrained,0,36,25.000027797998406,442.5240521034073,8.790733801333772e-06,0.0006036767630154,False,27.905994176864624,0.0006077074188938
37,CaE,balance,MaxRew,constrained,0,37,25.00001092091147,433.0994228534765,4.285940450543535e-06,0.0006077089145974,False,28.288994312286377,0.000612358376972
38,CaE,balance,MaxRew,constrained,0,38,25.00001137941897,434.4799368855238,9.643125169489508e-06,0.0006123569978625,False,28.86799430847168,0.0006162313017255
39,CaE,balance,MaxRew,constrained,0,39,24.999999999524857,419.91967258734223,9.409666761328594e-06,0.0006162312396666,False,29.49399447441101,0.0006178694439647
40,CaE,balance,MaxRew,constrained,0,40,25.000007361624697,434.06472899981406,6.277018950839874e-06,0.0006178693611855,False,30.01599407196045,0.0006212738900583
41,CaE,balance,MaxRew,constrained,0,41,25.0000067076488,434.32155554249374,6.633517346088524e-06,0.0006212738900537,False,30.469994068145752,0.0006246564038097
42,CaE,balance,MaxRew,constrained,0,42,25.402775219442702,470.2196292770929,0.1761660111210261,1.061869228072112,False,31.11299419403076,0.001476790981292
43,CaE,balance,MaxRew,constrained,0,43,25.00000000048757,421.64227384593886,9.408814413802702e-06,0.0006298311338851,False,31.67699432373047,0.0006311353747452
44,CaE,balance,MaxRew,constrained,0,44,25.00000134508138,435.2839947283616,9.306794220620418e-06,0.0006312175308686,False,32.263994216918945,0.0006346653672686
45,CaE,balance,MaxRew,constrained,0,45,24.999999667283333,422.341769993548,9.410546116583872e-06,0.0006345829704095,False,32.954994440078735,0.0006360903030282
46,CaE,balance,MaxRew,constrained,0,46,23.172925495187517,436.5543172476801,1.1524348524361017e-05,0.0006360904117284,False,33.506994009017944,0.0006418239445043
47,CaE,balance,MaxRew,constrained,0,47,25.0000320244848,424.6641105267256,5.416853330331151e-06,0.0006418239590916,False,34.09299445152283,0.0006430774959671
48,CaE,balance,MaxRew,constrained,0,48,24.99999999967852,423.5482952481562,9.409045562236427e-06,0.0006430815112998,False,34.649994134902954,0.0006443135194646
49,CaE,balance,MaxRew,constrained,0,49,25.000009151426397,428.621170111192,6.571437893398979e-06,0.0006443197756576,False,35.26799416542053,0.0006462428314618
50,CaE,balance,MaxRew,constrained,0,50,22.211181701641134,484.6604549237151,0.6228117303527121,4.444111216042195,False,35.75399470329285,1.9696554716080783
51,CaE,balance,MaxRew,constrained,0,51,25.00000007969341,424.3232561029405,9.413580986716852e-06,0.0006493878523263,False,36.4229941368103,0.0006506658105778
52,CaE,balance,MaxRew,constrained,0,52,24.939142190597245,443.4796681944391,8.860265249488464e-06,0.0006506652891847,False,36.96299409866333,0.0006539524958802
53,CaE,balance,MaxRew,constrained,0,53,26.028006366560348,443.1218293858991,0.3498597822506255,0.2938534752171493,False,37.657994747161865,0.3005488901881016
54,CaE,balance,MaxRew,constrained,0,54,25.000001588865544,464.8009344541469,9.136204360049582e-06,0.00065512604056,False,38.168994426727295,0.0006575453507315
55,CaE,balance,MaxRew,constrained,0,55,25.007589165560724,425.284640910525,0.0010033274879344,0.0006574640352149,False,38.66599416732788,0.0006591208275959
56,CaE,balance,MaxRew,constrained,0,56,25.00855038748796,425.5232670511368,0.0012805022853825,0.0006590283085756,False,39.46299457550049,0.000660303936316
57,CaE,balance,MaxRew,constrained,0,57,25.000003046520227,440.3892361204087,9.07644097125626e-06,0.0006602975663754,False,39.98299407958984,0.0006638810724485
58,CaE,balance,MaxRew,constrained,0,58,25.000000007171327,425.7732868483844,9.4054909318686e-06,0.000663873889214,False,40.74399423599243,0.0006654603225059
59,CaE,balance,MaxRew,constrained,0,59,25.06734986695004,463.9344844568381,0.0070662509871329,0.3894929547354167,False,42.04199433326721,0.0023408640430885
60,CaE,balance,MaxRew,constrained,0,60,25.00968476144236,426.4736499653208,0.0022107464412215,0.0006676295981292,False,42.70099449157715,0.0006692635114543
61,CaE,balance,MaxRew,constrained,0,61,24.876941739051404,458.0705343991477,0.017628783919136,0.1320799081074781,False,43.57199430465698,0.0006727201894311
62,CaE,balance,MaxRew,constrained,0,62,25.00000000047509,427.1192402931615,9.406804302614091e-06,0.0006723108015183,False,44.09599423408508,0.0006739751049862
63,CaE,balance,MaxRew,constrained,0,63,24.96703948150782,461.6322937481036,8.881440356489634e-06,0.0006739700738886,False,44.56399416923523,0.0006765332911551
64,CaE,balance,MaxRew,constrained,0,64,25.016992759242964,428.6883618337747,0.0068737684499495,0.0006765332972539,False,45.222994327545166,0.0006787232241152
65,CaE,balance,MaxRew,constrained,0,65,25.000008913983383,440.93099960365385,7.164302556539326e-06,0.0006787830048369,False,45.739994287490845,0.0006819710901435
66,CaE,balance,MaxRew,constrained,0,66,25.00001195780409,447.4792766966714,7.94100109846596e-06,0.0006819146425496,False,46.483994245529175,0.0006850790025537
67,CaE,balance,MaxRew,constrained,0,67,24.99999999999984,429.1525573997406,9.406045304416466e-06,0.0006850754827358,False,46.93899416923523,0.0006870856415708
68,CaE,balance,MaxRew,constrained,0,68,25.0000192496127,441.3280593278192,1.0079315764244257e-05,0.0006873055052502,False,47.87999415397644,0.000690273669143
69,CaE,balance,MaxRew,constrained,0,69,25.00956489233409,445.5556073543136,0.0034594856490954,0.0006900532277914,False,48.5629940032959,0.000692867114758
70,CaE,balance,MaxRew,constrained,0,70,25.000000000666898,429.7973067750932,9.407004400330266e-06,0.0006928671136842,False,49.08999443054199,0.0006949417756909
71,CaE,balance,MaxRew,constrained,0,71,25.000373935173627,451.5330180232037,0.0003340725884157,0.0082151790150002,False,50.36699438095093,0.0082560096883718
72,CaE,balance,MaxRew,constrained,0,72,25.01541163035052,449.5493970939858,0.001872114978866,0.0546233035445524,False,51.04799556732178,0.0007019740383399
73,CaE,balance,MaxRew,constrained,0,73,25.00000094530696,430.0021616723817,9.407073457978754e-06,0.0007023851977874,False,51.64199447631836,0.000704439845574
74,CaE,balance,MaxRew,constrained,0,74,25.00000000026717,430.1564780712112,9.407255239679556e-06,0.0007040260590802,False,52.26699423789978,0.000706004195034
75,CaE,balance,MaxRew,constrained,0,75,24.99999999990632,430.3028709793065,9.407471223354946e-06,0.0007060042040923,False,52.75999426841736,0.0007080838409451
76,CaE,balance,MaxRew,constrained,0,76,24.99999999977679,430.4290412642207,9.407639245395671e-06,0.0007080838372565,False,53.21599435806274,0.0007101631835958
77,CaE,balance,MaxRew,constrained,0,77,25.00000008905727,430.5557068732563,9.410082340011172e-06,0.0007101886183712,False,53.83799433708191,0.000712186684696
78,CaE,balance,MaxRew,constrained,0,78,25.00018853637457,430.5978150005154,0.0001494505140655,0.0007124476074219,False,54.68999409675598,0.0007145051479942
79,CaE,balance,MaxRew,constrained,0,79,24.99999999996947,430.7083382997231,9.40734559051748e-06,0.0007142179193418,False,55.18299436569214,0.0007162503177185
80,CaE,balance,MaxRew,constrained,0,80,24.800064967305723,448.9676559462234,1.0560262467151915e-05,0.0007162537417035,False,55.76199436187744,0.0007187384824371
81,CaE,balance,MaxRew,constrained,0,81,25.00000006615991,430.9291207742688,9.409872772536689e-06,0.0007187357189194,False,56.60399436950684,0.0007207972498252
82,CaE,balance,MaxRew,constrained,0,82,25.000004969245467,442.2033218322106,8.898554986203067e-06,0.0007207990654881,False,57.42499423027039,0.3767479195311224
83,CaE,balance,MaxRew,constrained,0,83,22.859706686371798,470.2212314214556,1.1470936982505007e-05,0.0007236279110024,False,58.32099437713623,0.3930186038950362
84,CaE,balance,MaxRew,constrained,0,84,25.000000001100798,430.3542153288639,3.181493150883341e-05,0.0021572527657822,False,58.90299415588379,0.574329128981262
85,CaE,balance,MaxRew,constrained,0,85,24.99999999910137,430.4683903122488,3.531057556926953e-05,0.002404165097131,False,59.448994159698486,0.6052176182998787
86,CaE,balance,MaxRew,constrained,0,86,25.00000139410349,430.5351742840298,5.079865867507749e-05,0.0034696196217681,False,59.97499442100525,0.4308360966928611
87,CaE,balance,MaxRew,constrained,0,87,25.00000160473828,440.7694366421956,5.487753963606679e-05,0.0007325696859787,False,60.59499406814575,0.0007348498954686
88,CaE,balance,MaxRew,constrained,0,88,25.00004161405713,430.6615569865338,5.957569802994556e-05,0.004094240170546,False,61.11899423599243,0.4563263757218284
89,CaE,balance,MaxRew,constrained,0,89,25.000000031595956,430.7146981174696,6.210590628441537e-05,0.0042832204727823,False,61.78599405288696,0.2316606178028485
90,CaE,balance,MaxRew,constrained,0,90,22.75982855822024,464.8713569487053,0.0017235799658834,0.0437760189649907,False,62.466994285583496,0.4320071795079998
91,CaE,balance,MaxRew,constrained,0,91,24.99999999985633,430.68743809873394,0.000253067108682,0.0198868793267634,False,62.92799425125122,0.3794293382808448
92,CaE,balance,MaxRew,constrained,0,92,25.00000158419917,439.3777284904529,0.000250258671663,0.0007434672204615,False,63.614994287490845,0.0007460427637706
93,CaE,balance,MaxRew,constrained,0,93,25.000000045584056,430.8383778770509,0.0002564349167908,0.0202720133280032,False,64.26899456977844,0.4252108641117429
94,CaE,balance,MaxRew,constrained,0,94,25.000000782997155,439.4523499179298,0.0001779622293138,0.0007480551883644,False,64.92199444770813,0.1065654962668349
95,CaE,balance,MaxRew,constrained,0,95,25.000000008741956,430.9871371561397,0.0002438189162141,0.019381763960263,False,65.84399437904358,0.3656589221450041
96,CaE,balance,MaxRew,constrained,0,96,21.9283556403161,459.2741544301608,0.002047048550746,0.000752274081531,False,66.59999418258667,0.2395113843037175
97,CaE,balance,MaxRew,constrained,0,97,24.878406084442744,446.650448613316,0.0006945962698434,0.0007560478787211,False,67.33899402618408,0.0007586988079723
98,CaE,balance,MaxRew,constrained,0,98,25.00000000117857,432.0360401600219,0.0004855992623564,0.0390384336132153,False,67.92899417877197,0.3543943388606496
99,CaE,balance,MaxRew,constrained,0,99,25.00000000003766,431.92598457598166,0.0004235394381844,0.0341411674702161,False,68.75199437141418,0.464161060193977
100,CaE,balance,MaxRew,constrained,0,100,25.00000237280877,431.77301707411993,0.0003421986770817,0.0276580117526867,False,69.41099405288696,0.3207705382602978
101,CaE,balance,MaxRew,constrained,0,101,25.000000061982583,431.8987783605618,0.0003532594550037,0.0286283123736977,False,69.9739944934845,0.3646200582705377
102,CaE,balance,MaxRew,constrained,0,102,25.000000321439444,431.665117719092,0.000257080175297,0.0208912383774778,False,70.50299501419067,0.4021669344876286
103,CaE,balance,MaxRew,constrained,0,103,25.00000015042154,431.96003031215446,0.0002972808282901,0.0242236311433353,False,71.19999432563782,0.2959927705411575
104,CaE,balance,MaxRew,constrained,0,104,23.4184688095822,458.52378079147945,0.0006016581433456,0.0353436894914286,False,72.48899435997009,0.6686801181891939
105,CaE,balance,MaxRew,constrained,0,105,25.000017231579854,461.6590984229286,0.0009020387360329,0.0007742907565862,False,73.19499444961548,0.0007777168877323
106,CaE,balance,MaxRew,constrained,0,106,25.00000109283186,446.89807165698846,0.0018514934690063,0.0007777084136396,False,73.84599423408508,0.0007810396662495
107,CaE,balance,MaxRew,constrained,0,107,25.00000443801005,445.81845142528,0.0014253613755008,0.0007810348793751,False,74.3659942150116,0.0007840475188673
108,CaE,balance,MaxRew,constrained,0,108,24.999999999999822,437.4112783900148,0.0011841791581135,0.0983782376840775,False,74.92499446868896,0.3588652119379363
109,CaE,balance,MaxRew,constrained,0,109,24.999998270247232,437.0475996754425,0.0010578618034102,0.0881823385419495,False,75.51599407196045,0.2607791138092065
110,CaE,balance,MaxRew,constrained,0,110,24.98970766088868,435.0812367605004,0.0041644982806179,1.7549794540859915,False,76.76199460029602,1.7931005612059492
111,CaE,balance,MaxRew,constrained,0,111,24.99999999721664,434.0507034791877,0.0004711976495386,0.0395270401558468,False,77.28799438476562,0.5005458729713559
112,CaE,balance,MaxRew,constrained,0,112,25.07520932373048,444.07617096866994,0.002807212696414,0.7591097275213405,False,78.43599438667297,0.6978014995886217
113,CaE,balance,MaxRew,constrained,0,113,24.999995010807226,444.8296641651457,0.0008069625755515,0.0007957749929889,False,78.89199423789978,0.0007986493497243
114,CaE,balance,MaxRew,constrained,0,114,24.99999999955488,435.99002063460193,0.0007217490746604,0.0610201215441075,False,79.5129942893982,0.4758390997360399
115,CaE,balance,MaxRew,constrained,0,115,24.999999999860755,435.2303610823765,0.0005828078014147,0.0494653009790398,False,80.23299479484558,0.3127179268833904
116,CaE,balance,MaxRew,constrained,0,116,25.000014321191124,443.6197219108116,0.0005478982448243,0.0008035708304484,False,80.7869942188263,0.0008060876100968
117,CaE,balance,MaxRew,constrained,0,117,25.000033359453475,434.3769840617191,0.0004558639865877,0.0389181320550756,False,81.58199429512024,0.3929985443734015
118,CaE,balance,MaxRew,constrained,0,118,25.012884350927003,443.76947207727954,0.0063881817823094,0.0008079474943512,False,82.13599419593811,0.000810452008007
119,CaE,balance,MaxRew,constrained,0,119,24.993301274362025,456.1432486505197,0.0116248304835231,0.000810238746632,False,82.81199407577515,0.0008142591268346
120,CaE,balance,MaxRew,constrained,0,120,24.9999999998009,437.48851841984185,0.00083390998401,0.0719498719386679,False,83.23799419403076,0.093588848126721
121,CaE,balance,MaxRew,constrained,0,121,25.00000372819332,446.668067469958,0.0007360028928946,0.0008163856553032,False,83.85099411010742,0.0008192700337748
122,CaE,balance,MaxRew,constrained,0,122,25.018319524580576,449.3493344325847,0.0103335272362272,0.0015914854341868,False,84.78399419784546,0.0015967672680835
123,CaE,balance,MaxRew,constrained,0,123,25.000016977135736,438.3154118277352,0.0008368919342691,0.0723153405925731,False,85.31599426269531,0.0724554406462046
124,CaE,balance,MaxRew,constrained,0,124,25.01341021101505,448.7556737319163,0.0056846135198007,0.0008244807453656,False,86.10399413108826,0.0008274907584105
125,CaE,balance,MaxRew,constrained,0,125,24.99960489849456,438.4718513670243,0.0021526121236785,0.0598595771809771,False,86.99299430847168,0.2604874661947562
126,CaE,balance,MaxRew,constrained,0,126,25.000592021911523,452.4457353633565,0.0011473187189601,0.0008322832446233,False,87.73999428749084,0.0008355870403635
127,CaE,balance,MaxRew,constrained,0,127,24.999999998286228,439.1273694467625,0.0007464539062436,0.0658973911789249,False,88.39799404144287,0.3264771370908125
128,CaE,balance,MaxRew,constrained,0,128,25.00000943078865,450.67225944340646,0.0007930135889204,0.0008354499087905,False,88.91499400138855,0.0008387535084157
129,CaE,balance,MaxRew,constrained,0,129,25.00000000254594,440.26331467158775,0.0007914322905966,0.0703402864952584,False,89.43899464607239,0.3084550211095815
130,CaE,balance,MaxRew,constrained,0,130,25.00006410104808,440.9872068391644,0.000838987213811,0.0747599815657997,False,90.02799415588379,0.1915497532822653
131,CaE,balance,MaxRew,constrained,0,131,25.00000000159502,441.345671506304,0.0018096825455424,0.1616335867482615,False,90.6819944381714,0.2736679842159115
132,CaE,balance,MaxRew,constrained,0,132,25.000003683937727,453.4231306505037,0.002007692488827,0.0420779474609667,False,91.07199430465698,0.12341586883238
133,CaE,balance,MaxRew,constrained,0,133,24.99999999537809,441.3642076896641,0.005441299654044,0.4894706527261456,False,91.96599411964417,0.4938036306021241
134,CaE,balance,MaxRew,constrained,0,134,25.00000090878269,461.5260560537325,0.0068678356092595,0.0637988412177291,False,92.58499431610107,0.0939591166069884
135,CaE,balance,MaxRew,constrained,0,135,25.00000263377123,454.58048973179496,0.0081896506996129,0.0560614965384035,False,93.27299427986144,0.069989072602693
136,CaE,balance,MaxRew,constrained,0,136,25.00000008450496,444.5283339665011,0.0078105812949953,0.6946444184327861,False,93.993994474411,0.6966790174384366
137,CaE,balance,MaxRew,constrained,0,137,24.545002590667032,457.45244486559216,0.0075582705642826,0.0455158075127741,False,95.04099416732788,0.0545826322636855
138,CaE,balance,MaxRew,constrained,0,138,25.000000784061427,446.7179698334308,0.0070255262361405,0.6442464350609636,False,96.37599420547484,0.6452619737149838
139,CaE,balance,MaxRew,constrained,0,139,24.99973924915665,455.4450412564977,0.0066033985323844,0.0351924613037034,False,97.0989944934845,0.0784050356743374
140,CaE,balance,MaxRew,constrained,0,140,25.0000030386053,455.486349490704,0.0061936198923584,0.0421319945231827,False,98.14799427986144,0.0468212193808388
141,CaE,balance,MaxRew,constrained,0,141,24.99999999980635,448.5487827269415,0.005714820484,0.5301907249984241,False,98.61099433898926,0.53078878908326
142,CaE,balance,MaxRew,constrained,0,142,24.999404050380832,455.6736109759686,0.00532785074408,0.0356295977688945,False,99.36999440193176,0.039553764672143
143,CaE,balance,MaxRew,constrained,0,143,24.99999999979605,449.1749718917168,0.0048322027946539,0.4516371867711731,False,99.93099403381348,0.4525518668724576
144,CaE,balance,MaxRew,constrained,0,144,24.298813951165883,468.63963939026905,0.1477184678876248,0.0009190311721379,False,100.74299430847168,0.0009223583709603
145,CaE,balance,MaxRew,constrained,0,145,24.999999999660105,449.2519335811884,0.0035896652356184,0.3379592313476641,False,101.2669939994812,0.3394686888158952
146,CaE,balance,MaxRew,constrained,0,146,25.000001339648502,456.1599304639831,0.0033613545518919,0.0008920907307304,False,101.76199436187744,0.0008956283443843
147,CaE,balance,MaxRew,constrained,0,147,25.000023490802494,451.5401350637008,0.0031214641570929,0.0300974913707587,False,102.2169942855835,0.3070846165871045
148,CaE,balance,MaxRew,constrained,0,148,24.999768310726104,449.6971104487727,0.0031776644707584,0.2834169222893435,False,103.2959942817688,0.2841702271306366
149,CaE,balance,MaxRew,constrained,0,149,24.988037549042936,449.696196067124,0.0027608718313012,0.2673002558147854,False,104.211993932724,0.2677741171444014
150,CaE,balance,MaxRew,constrained,0,150,25.000002040116836,456.3422542324196,0.002673188236788,0.0009055086590041,False,104.86699438095091,0.0009090439601728
151,CaE,balance,MaxRew,constrained,0,151,25.011794412898936,456.7407725803208,0.007141678803503,0.0009090422889392,False,105.2919943332672,0.000912692317807
152,CaE,balance,MaxRew,constrained,0,152,24.999999999893163,449.9357388354932,0.0023590119660252,0.2281327091378368,False,105.7919943332672,0.228783043201125
153,CaE,balance,MaxRew,constrained,0,153,25.01395151509081,461.90848950031057,0.0024155983624219,0.0009160939663209,False,106.43899416923524,0.0009193230226662
154,CaE,balance,MaxRew,constrained,0,154,25.000011521926844,456.35383517711534,0.0020654139491414,0.0009193219911481,False,107.1689944267273,0.0009228931676619
155,CaE,balance,MaxRew,constrained,0,155,24.99999999984319,449.9518181221547,0.0019564636724176,0.1913192238452412,False,107.80199432373048,0.6218776368085694
156,CaE,balance,MaxRew,constrained,0,156,25.000839972959056,450.1261897617744,0.001809044055125,0.1885403185036525,False,109.45399403572084,0.3824557985183759
157,CaE,balance,MaxRew,constrained,0,157,24.99999999990313,450.21688100134287,0.0018680143266363,0.1838957859407699,False,110.01199436187744,0.2275863999708981
158,CaE,balance,MaxRew,constrained,0,158,24.68536225729268,482.8246891553847,1.5710578250180092,0.2666365524579638,False,110.729994058609,0.2668350132591542
159,CaE,balance,MaxRew,constrained,0,159,25.00000613131392,455.1822864398404,0.0017658061235278,0.1753568842117891,False,111.31499409675598,0.1761063109099246
160,CaE,balance,MaxRew,constrained,0,160,25.00000142744929,451.3903360209498,0.0016936311536239,0.0207088371350341,False,112.62399435043336,0.2024643853292758
161,CaE,balance,MaxRew,constrained,0,161,24.99999975052235,450.5310478200077,0.001621427345765,0.16205927887573,False,113.28399419784546,0.2611087221081273
162,CaE,balance,MaxRew,constrained,0,162,24.99999999994925,450.54431253788033,0.0015595152390455,0.1564041505574017,False,113.81299424171448,0.1932202479672933
163,CaE,balance,MaxRew,constrained,0,163,24.93655981243461,461.7869134321633,0.3023154327176191,0.0037227273365719,False,114.43699431419373,0.0037230873972972
164,CaE,balance,MaxRew,constrained,0,164,24.999173664759745,456.706709076772,0.0013754314441546,0.0009533741301385,False,114.96099424362184,0.0009567258190355
165,CaE,balance,MaxRew,constrained,0,165,25.000057838614083,456.73098693573513,0.0015634885207774,0.0009580066110565,False,115.58199501037598,0.0009614293716202
166,CaE,balance,MaxRew,constrained,0,166,25.00000460597358,456.6989355969096,0.0012721583209111,0.0009601440487516,False,116.19999432563782,0.0009637347666201
167,CaE,balance,MaxRew,constrained,0,167,25.014572787159366,457.0079065049983,0.0056186369957416,0.050228070335141,False,116.8219940662384,0.0502382535974411
168,CaE,balance,MaxRew,constrained,0,168,114.50544563709228,2129.881507283958,19.853008654527144,0.0090961451746676,False,117.7349944114685,0.0090962488090824
169,CaE,balance,MaxRew,constrained,0,169,18.824421243251575,467.79408266238806,0.0011172251345428,0.0968239047061442,False,118.93599438667296,0.0971253081676104
170,CaE,balance,MaxRew,constrained,0,170,24.680596595812094,460.1717764416776,0.0060000506410524,0.0009743088614264,False,119.58899450302124,0.0009779832670727
171,CaE,balance,MaxRew,constrained,0,171,25.000005629128463,456.8373538445597,0.0008527130980329,0.0009779825501089,False,119.97499442100523,0.0009815209048941
172,CaE,balance,MaxRew,constrained,0,172,25.0269337941779,450.1434942856802,0.007090756536666,0.085305956863807,False,120.47099423408508,0.3382436548278527
173,CaE,balance,MaxRew,constrained,0,173,25.034744488645487,458.28684883195297,0.0216239067134296,0.0009844848136783,False,121.457994222641,0.0009879998414226
174,CaE,balance,MaxRew,constrained,0,174,24.99999999987193,449.9378713800941,0.0008130383057083,0.0851191412116484,False,122.08199405670166,0.148399426935573
175,CaE,balance,MaxRew,constrained,0,175,24.999999999437783,449.97638947642105,0.0008108101876218,0.0851474380484298,False,122.67799425125122,0.5236440398513127
176,CaE,balance,MaxRew,constrained,0,176,36.86709508684616,545.6169283431502,7.222728460800202,6.883419986781815,False,123.7279942035675,6.868574317484225
177,CaE,balance,MaxRew,constrained,0,177,25.00001178924133,450.0388216469815,0.0008001518224669,0.0477323958531168,False,124.346994638443,0.1480334577765247
178,CaE,balance,MaxRew,constrained,0,178,29.52029043823689,516.4751680871509,0.0511675391788415,0.0009987410046922,False,125.2829942703247,0.0010022332393393
179,CaE,balance,MaxRew,constrained,0,179,24.52369046929536,459.907399098846,0.0059568002464409,0.0010026786450225,False,125.83699417114258,0.0010061720291219
180,CaE,balance,MaxRew,constrained,0,180,25.00000908738512,456.9100058821006,0.0007690801025776,0.0010057220466729,False,126.38299417495728,0.0010092022643369
